,Store,Date,Weekly_Sales
1547,11,20120504,1370251.2200000002
1548,11,20120511,1300147.07
1549,11,20120518,1352442.3099999998
1550,11,20120525,1297335.87
1551,11,20120601,1361595.3299999998
1552,11,20120608,1414343.5299999998
1553,11,20120615,1417875.42
1554,11,20120622,1355680.2999999998
1555,11,20120629,1297028.6
1556,11,20120706,1461129.94
1557,11,20120713,1320239.5099999998
1558,11,20120720,1344483.8099999998
1559,11,20120727,1272395.0199999996
1560,11,20120803,1399341.0700000008
1561,11,20120810,1388973.6500000001
1562,11,20120817,1421307.1999999997
1563,11,20120824,1409515.7300000002
1564,11,20120831,1372872.3500000006
1565,11,20120907,1304584.4000000001
1566,11,20120914,1267675.05
1567,11,20120921,1326132.98
1568,11,20120928,1227430.7300000004
1569,11,20121005,1422794.26
1570,11,20121012,1311965.09
1571,11,20121019,1232073.1800000002
1572,11,20121026,1200729.4500000004
1573,12,20100205,1100046.3699999999
1574,12,20100212,1117863.3299999994
1575,12,20100219,1095421.65
1576,12,20100226,1048617.1699999997
1577,12,20100305,1077018.27
1578,12,20100312,985594.23
1579,12,20100319,972088.3399999999
1580,12,20100326,981615.8099999997
1581,12,20100402,1011822.2999999999
1582,12,20100409,1041238.8699999995
1583,12,20100416,957997.5200000003
1584,12,20100423,993833.44
1585,12,20100430,954220.22
1586,12,20100507,1043240.2699999999
1587,12,20100514,966054.9700000001
1588,12,20100521,958374.5599999999
1589,12,20100528,955451.1599999993
1590,12,20100604,1049357.36
1591,12,20100611,1016039.71
1592,12,20100618,956211.1999999998
1593,12,20100625,958007.69
1594,12,20100702,951957.3099999997
1595,12,20100709,943506.2800000001
1596,12,20100716,916402.76
1597,12,20100723,912403.67
1598,12,20100730,913548.2500000002
1599,12,20100806,967576.95
1600,12,20100813,928264.3999999999
1601,12,20100820,948447.3399999997
1602,12,20100827,1004516.46
1603,12,20100903,1075758.55
1604,12,20100910,903119.0300000003
1605,12,20100917,852882.6100000001
1606,12,20100924,851919.3400000001
1607,12,20101001,850936.26
1608,12,20101008,918335.6799999997
1609,12,20101015,862419.8400000002
1610,12,20101022,857883.46
1611,12,20101029,955294.7000000002
1612,12,20101105,929690.7100000001
1613,12,20101112,942475.2400000001
1614,12,20101119,894493.7
1615,12,20101126,1601377.4099999997
1616,12,20101203,1069533.1699999997
1617,12,20101210,1121934.1500000001
1618,12,20101217,1295605.3499999999
1619,12,20101224,1768249.8899999994
1620,12,20101231,891736.91
1621,12,20110107,910110.2399999999
1622,12,20110114,812011.8000000003
1623,12,20110121,802105.5000000001
1624,12,20110128,873119.0600000003
1625,12,20110204,1046068.1700000003
1626,12,20110211,1086421.5699999996
1627,12,20110218,1128485.1000000003
1628,12,20110225,1046203.7199999999
1629,12,20110304,1085248.2099999997
1630,12,20110311,997672.6200000002
1631,12,20110318,1009502.0100000002
1632,12,20110325,954107.3200000001
1633,12,20110401,1005463.4899999999
1634,12,20110408,998362.0499999998
1635,12,20110415,990951.7699999998
1636,12,20110422,1016019.4699999997
1637,12,20110429,994966.1000000002
1638,12,20110506,1021154.4800000002
1639,12,20110513,977033.4999999999
1640,12,20110520,924134.9900000003
1641,12,20110527,964332.5100000001
1642,12,20110603,970328.6799999999
1643,12,20110610,996937.9499999997
1644,12,20110617,986504.9299999999
1645,12,20110624,997282.75
1646,12,20110701,961993.3399999999
1647,12,20110708,943717.38
1648,12,20110715,936001.98
1649,12,20110722,922231.9199999999
1650,12,20110729,890547.0699999998
1651,12,20110805,988712.5199999999
1652,12,20110812,955913.6799999998
1653,12,20110819,966817.2400000001
1654,12,20110826,1017593.4699999996
1655,12,20110902,1052051.45
1656,12,20110909,922850.5699999998
1657,12,20110916,889290.23
1658,12,20110923,871692.7399999996
1659,12,20110930,866401.45
1660,12,20111007,951244.6600000003
1661,12,20111014,927600.01
1662,12,20111021,938604.58
1663,12,20111028,990926.3800000001
1664,12,20111104,1051944.79
1665,12,20111111,1095091.53
1666,12,20111118,970641.3399999999
1667,12,20111125,1591920.4200000002
1668,12,20111202,1071383.0999999999
1669,12,20111209,1189646.4500000007
1670,12,20111216,1293404.1800000004
1671,12,20111223,1617612.0299999993
1672,12,20111230,1111638.07
1673,12,20120106,945823.65
1674,12,20120113,865467.8600000001
1675,12,20120120,855922.6399999999
1676,12,20120127,888203.6900000001
1677,12,20120203,1058767.9500000002
1678,12,20120210,1199330.8499999999
1679,12,20120217,1240048.8499999996
1680,12,20120224,1112034.72
1681,12,20120302,1147636.9600000002
1682,12,20120309,1113208.57
1683,12,20120316,1088498.52
1684,12,20120323,1045419.87
1685,12,20120330,1025382.2199999999
1686,12,20120406,1128765.71
1687,12,20120413,1083811.1900000002
1688,12,20120420,1006486.9599999998
1689,12,20120427,1004252.3800000002
1690,12,20120504,1073433.6900000002
1691,12,20120511,1041995.2200000001
1692,12,20120518,1020486.05
1693,12,20120525,991514.2100000001
1694,12,20120601,981345.2000000001
1695,12,20120608,1086231.4700000002
1696,12,20120615,1019555.5099999998
1697,12,20120622,981386.2499999998
1698,12,20120629,943124.7400000002
1699,12,20120706,1014898.7799999999
1700,12,20120713,960312.7500000001
1701,12,20120720,941550.34
1702,12,20120727,916967.9200000003
1703,12,20120803,958667.2300000001
1704,12,20120810,984689.9
1705,12,20120817,1005003.1200000001
1706,12,20120824,1048101.3900000002
1707,12,20120831,1061943.4900000002
1708,12,20120907,955146.0399999998
1709,12,20120914,885892.3700000001
1710,12,20120921,922735.3700000002
1711,12,20120928,880415.6699999996
1712,12,20121005,979825.92
1713,12,20121012,934917.4700000001
1714,12,20121019,960945.43
1715,12,20121026,974697.5999999997
1716,13,20100205,1967220.5299999996
1717,13,20100212,2030933.4599999995
1718,13,20100219,1970274.64
1719,13,20100226,1817850.32
1720,13,20100305,1939980.4300000004
1721,13,20100312,1840686.9400000002
1722,13,20100319,1879794.89
1723,13,20100326,1882095.9799999995
1724,13,20100402,2142482.1399999997
1725,13,20100409,1898321.3299999998
1726,13,20100416,1819660.4399999997
1727,13,20100423,1909330.7699999993
1728,13,20100430,1785823.3700000003
1729,13,20100507,2005478.4599999995
1730,13,20100514,1890273.4399999995
1731,13,20100521,1853657.6
1732,13,20100528,1877358.86
1733,13,20100604,2022705.22
1734,13,20100611,2037880.9600000002
1735,13,20100618,2003435.31
1736,13,20100625,1970340.2500000002
1737,13,20100702,2018314.7099999997
1738,13,20100709,1870843.9000000001
1739,13,20100716,1932231.0500000007
1740,13,20100723,1907351.1999999995
1741,13,20100730,1817887.23
1742,13,20100806,1969121.4500000002
1743,13,20100813,1877592.5500000003
1744,13,20100820,1997397.6299999992
1745,13,20100827,1908278.2700000003
1746,13,20100903,1911852.5799999998
1747,13,20100910,1772143.9399999995
1748,13,20100917,1790279.74
1749,13,20100924,1705655.09
1750,13,20101001,1765584.4799999993
1751,13,20101008,1871924.0699999998
1752,13,20101015,1851431.06
1753,13,20101022,1796949.5899999999
1754,13,20101029,1887895.07
1755,13,20101105,1854967.6599999997
1756,13,20101112,1939964.6299999997
1757,13,20101119,1925393.9100000006
1758,13,20101126,2766400.0500000003
1759,13,20101203,2083379.8900000004
1760,13,20101210,2461468.3500000006
1761,13,20101217,2771646.81
1762,13,20101224,3595903.2
1763,13,20101231,1675291.9999999995
1764,13,20110107,1744544.3900000001
1765,13,20110114,1682316.3099999996
1766,13,20110121,1770177.37
1767,13,20110128,1633663.1200000006
1768,13,20110204,1848186.5799999996
1769,13,20110211,1944438.8999999994
1770,13,20110218,2003480.5900000003
1771,13,20110225,1831933.9500000002
1772,13,20110304,1894960.68
1773,13,20110311,1852432.5799999996
1774,13,20110318,1852443.7799999998
1775,13,20110325,1807545.4299999997
1776,13,20110401,1864238.6400000008
1777,13,20110408,1887465.0400000003
1778,13,20110415,1950994.0399999993
1779,13,20110422,2124316.34
1780,13,20110429,1895583.12
1781,13,20110506,1986380.3999999994
1782,13,20110513,1958823.5599999998
1783,13,20110520,1860923.5500000003
1784,13,20110527,1866369.93
1785,13,20110603,1935593.8699999996
1786,13,20110610,1997816.98
1787,13,20110617,2086433.4900000007
1788,13,20110624,2009163.0799999998
1789,13,20110701,2048035.74
1790,13,20110708,2021699.3800000004
1791,13,20110715,1956813.3099999998
1792,13,20110722,1987089.3600000003
1793,13,20110729,1880785.6900000002
1794,13,20110805,2076231.8000000003
1795,13,20110812,1970341.3799999994
1796,13,20110819,2090340.9800000002
1797,13,20110826,2035244.5399999996
1798,13,20110902,1953628.8199999998
1799,13,20110909,1872921.31
1800,13,20110916,1923223.8199999996
1801,13,20110923,1847430.9600000002
1802,13,20110930,1835662.6899999995
1803,13,20111007,2067232.560000001
1804,13,20111014,1929659.0700000003
1805,13,20111021,1973544.2700000003
1806,13,20111028,1948733.8100000003
1807,13,20111104,2036317.539999999
1808,13,20111111,2111592.09
1809,13,20111118,2016323.5100000002
1810,13,20111125,2864170.61
1811,13,20111202,2051315.6600000004
1812,13,20111209,2462779.060000001
1813,13,20111216,2760346.7099999995
1814,13,20111223,3556766.03
1815,13,20111230,1969056.9100000006
1816,13,20120106,1865752.7799999998
1817,13,20120113,1794962.6399999997
1818,13,20120120,1811606.21
1819,13,20120127,1733983.0899999996
1820,13,20120203,1927780.7400000005
1821,13,20120210,2069284.5699999998
1822,13,20120217,2214477.0599999996
1823,13,20120224,1929768.03
1824,13,20120302,1969742.7599999998
1825,13,20120309,1986445.6499999994
1826,13,20120316,2025582.62
1827,13,20120323,1904421.74
1828,13,20120330,1948982.6999999997
1829,13,20120406,2271614.76
1830,13,20120413,2057637.8600000003
1831,13,20120420,1955689.1200000003
1832,13,20120427,1970121.6499999997
1833,13,20120504,1995994.5100000002
1834,13,20120511,2080764.1699999992
1835,13,20120518,2131900.55
1836,13,20120525,2043349.41
1837,13,20120601,2035431.3899999997
1838,13,20120608,2182437.9
1839,13,20120615,2152229.11
1840,13,20120622,2094372.9999999995
1841,13,20120629,2037663.7100000004
1842,13,20120706,2184980.350000001
1843,13,20120713,2002750.99
1844,13,20120720,2053089.3199999998
1845,13,20120727,1914430.53
1846,13,20120803,2044148.23
1847,13,20120810,2041019.9200000004
1848,13,20120817,2095769.1800000002
1849,13,20120824,2059458.2500000007
1850,13,20120831,2073855.42
1851,13,20120907,2165796.31
1852,13,20120914,1919917.0299999996
1853,13,20120921,1938379.66
1854,13,20120928,1927664.1100000003
1855,13,20121005,2041918.7400000005
1856,13,20121012,1999079.44
1857,13,20121019,2018010.1500000001
1858,13,20121026,2035189.6600000001
1859,14,20100205,2623469.950000001
1860,14,20100212,1704218.84
1861,14,20100219,2204556.7
1862,14,20100226,2095591.6299999997
1863,14,20100305,2237544.75
1864,14,20100312,2156035.06
1865,14,20100319,2066219.3000000003
1866,14,20100326,2050396.2700000003
1867,14,20100402,2495630.5099999993
1868,14,20100409,2258781.2799999993
1869,14,20100416,2121788.61
1870,14,20100423,2138144.9099999997
1871,14,20100430,2082355.1199999999
1872,14,20100507,2370116.520000001
1873,14,20100514,2129771.1299999994
1874,14,20100521,2108187.0999999996
1875,14,20100528,2227152.16
1876,14,20100604,2363601.4700000007
1877,14,20100611,2249570.0399999996
1878,14,20100618,2248645.5900000003
1879,14,20100625,2246179.9100000006
1880,14,20100702,2334788.4199999995
1881,14,20100709,2236209.1299999994
1882,14,20100716,2130287.27
1883,14,20100723,2044155.39
1884,14,20100730,2054843.28
1885,14,20100806,2219813.5000000005
1886,14,20100813,2052984.8099999994
1887,14,20100820,2057138.3100000005
1888,14,20100827,2020332.0699999996
1889,14,20100903,2182563.6599999997
1890,14,20100910,2191767.76
1891,14,20100917,1953539.8499999999
1892,14,20100924,1879891.1300000004
1893,14,20101001,1855703.6599999995
1894,14,20101008,2091663.2
1895,14,20101015,1932162.6299999994
1896,14,20101022,1936621.0899999999
1897,14,20101029,1984768.3399999994
1898,14,20101105,2078417.4699999997
1899,14,20101112,2092189.06
1900,14,20101119,1968462.5799999994
1901,14,20101126,2921709.709999999
1902,14,20101203,2258489.6300000004
1903,14,20101210,2600519.2599999993
1904,14,20101217,2762861.409999999
1905,14,20101224,3818686.4499999993
1906,14,20101231,1623716.4600000002
1907,14,20110107,1864746.0999999996
1908,14,20110114,1699095.9
1909,14,20110121,1743188.8699999994
1910,14,20110128,1613718.38
1911,14,20110204,1995891.87
1912,14,20110211,1980405.0299999998
1913,14,20110218,2019031.6700000002
1914,14,20110225,1875708.8800000001
1915,14,20110304,2041215.61
1916,14,20110311,1931104.6700000002
1917,14,20110318,1932491.42
1918,14,20110325,1879451.2299999995
1919,14,20110401,1869110.5499999998
1920,14,20110408,2037798.8800000004
1921,14,20110415,1974960.8599999999
1922,14,20110422,2256461.3899999997
1923,14,20110429,1930617.64
1924,14,20110506,2095599.9300000002
1925,14,20110513,2004330.3
1926,14,20110520,1959967.7999999998
1927,14,20110527,2080694.2399999998
1928,14,20110603,2079899.47
1929,14,20110610,2132446.0000000005
1930,14,20110617,2082083.34
1931,14,20110624,2069523.5200000003
1932,14,20110701,2074668.1899999995
1933,14,20110708,2063401.06
1934,14,20110715,1953544.76
1935,14,20110722,1882070.88
1936,14,20110729,1871021.0099999998
1937,14,20110805,2066020.6900000004
1938,14,20110812,1928773.8199999998
1939,14,20110819,1896873.99
1940,14,20110826,2273470.6199999996
1941,14,20110902,1750891.4700000002
1942,14,20110909,2202742.9
1943,14,20110916,1864637.89
1944,14,20110923,1871555.6400000006
1945,14,20110930,1809989.2900000003
1946,14,20111007,2078796.76
1947,14,20111014,1890870.7499999995
1948,14,20111021,2009004.59
1949,14,20111028,2056846.1200000003
1950,14,20111104,2174056.71
1951,14,20111111,2081534.6499999997
1952,14,20111118,1969360.7200000002
1953,14,20111125,2685351.8100000005
1954,14,20111202,2143080.57
1955,14,20111209,2470581.29
1956,14,20111216,2594363.09
1957,14,20111223,3369068.9899999993
1958,14,20111230,1914148.8900000001
1959,14,20120106,1859144.9599999997
1960,14,20120113,1696248.2700000005
1961,14,20120120,1789113.3200000003
1962,14,20120127,1595362.2700000003
1963,14,20120203,1877410.3599999996
1964,14,20120210,2077256.24
1965,14,20120217,2020550.9899999995
1966,14,20120224,1875040.1600000001
1967,14,20120302,1926004.9899999998
1968,14,20120309,2020839.3100000003
1969,14,20120316,1941040.5000000002
1970,14,20120323,1893447.7099999997
1971,14,20120330,1905033.01
1972,14,20120406,2376022.26
1973,14,20120413,1912909.69
1974,14,20120420,1875686.4399999995
1975,14,20120427,1784029.95
1976,14,20120504,1949354.2900000003
1977,14,20120511,1987531.0499999996
1978,14,20120518,1932233.1699999997
1979,14,20120525,2030869.6099999996
1980,14,20120601,2049485.4899999995
1981,14,20120608,2099615.88
1982,14,20120615,1905733.68
1983,14,20120622,1660228.88
1984,14,20120629,1591835.02
1985,14,20120706,1862128.9500000002
1986,14,20120713,1544422.3500000003
1987,14,20120720,1553250.1600000006
1988,14,20120727,1479514.66
1989,14,20120803,1656886.46
1990,14,20120810,1648570.0300000005
1991,14,20120817,1660433.3000000003
1992,14,20120824,1621841.33
1993,14,20120831,1613342.19
1994,14,20120907,1904512.3399999996
1995,14,20120914,1554794.22
1996,14,20120921,1565352.4599999997
1997,14,20120928,1522512.2
1998,14,20121005,1687592.1600000001
1999,14,20121012,1639585.6100000003
2000,14,20121019,1590274.7200000004
2001,14,20121026,1704357.62
2002,15,20100205,652122.4400000001
2003,15,20100212,682447.1000000001
2004,15,20100219,660838.7500000001
2005,15,20100226,564883.2
2006,15,20100305,605325.4299999998
2007,15,20100312,604173.5900000001
2008,15,20100319,593710.6699999997
2009,15,20100326,592111.4900000002
2010,15,20100402,718470.7100000003
2011,15,20100409,634605.7700000001
2012,15,20100416,641208.65
2013,15,20100423,643097.6000000003
2014,15,20100430,570791.11
2015,15,20100507,661348.8800000001
2016,15,20100514,594385.2000000001
2017,15,20100521,616598.1
2018,15,20100528,744772.8800000002
2019,15,20100604,693192.5000000001
2020,15,20100611,619337.29
2021,15,20100618,652329.5299999999
2022,15,20100625,672194.0299999998
2023,15,20100702,709337.1100000001
2024,15,20100709,691497.62
2025,15,20100716,633203.69
2026,15,20100723,598553.43
2027,15,20100730,619224.06
2028,15,20100806,639651.2400000001
2029,15,20100813,622437.08
2030,15,20100820,637090.4400000001
2031,15,20100827,649791.1499999998
2032,15,20100903,638647.2099999998
2033,15,20100910,641965.2000000002
2034,15,20100917,583210.8699999998
2035,15,20100924,548542.4700000001
2036,15,20101001,566945.9499999998
2037,15,20101008,591603.7899999999
2038,15,20101015,577011.2599999999
2039,15,20101022,600395.7299999997
2040,15,20101029,598301.4999999999
2041,15,20101105,612987.64
2042,15,20101112,619639.7399999996
2043,15,20101119,608200.8099999998
2044,15,20101126,1120018.9200000002
2045,15,20101203,754134.95
2046,15,20101210,847294.04
2047,15,20101217,983825.1499999998
2048,15,20101224,1368318.17
2049,15,20101231,543754.1699999999
2050,15,20110107,509640.77
2051,15,20110114,479424.2
2052,15,20110121,487311.02999999997
2053,15,20110128,481119.5999999999
2054,15,20110204,556550.85
2055,15,20110211,582864.3500000002
2056,15,20110218,649993.4999999999
2057,15,20110225,547564.09
2058,15,20110304,573374.4899999999
2059,15,20110311,537035.2800000003
2060,15,20110318,551553.9900000001
2061,15,20110325,527389.2800000001
2062,15,20110401,542556.0500000002
2063,15,20110408,587370.8099999999
2064,15,20110415,607691.3600000002
2065,15,20110422,655318.2600000002
2066,15,20110429,560764.4100000001
2067,15,20110506,630522.6699999999
2068,15,20110513,630482.9099999999
2069,15,20110520,593941.8999999998
2070,15,20110527,636193.2399999999
2071,15,20110603,695396.1900000002
2072,15,20110610,642679.81
2073,15,20110617,639928.8499999997
2074,15,20110624,656594.9500000001
2075,15,20110701,674669.1599999999
2076,15,20110708,635118.4799999999
2077,15,20110715,624114.5600000002
2078,15,20110722,607475.44
2079,15,20110729,577511.0199999999
2080,15,20110805,607961.2099999998
2081,15,20110812,590836.37
2082,15,20110819,599488.9800000001
2083,15,20110826,605413.1699999999
2084,15,20110902,649159.6800000002
2085,15,20110909,607593.5100000001
2086,15,20110916,545052.34
2087,15,20110923,545570.8599999999
2088,15,20110930,521297.30999999976
2089,15,20111007,579068.8799999999
2090,15,20111014,537300.9400000001
2091,15,20111021,603318.89
2092,15,20111028,589842.6899999998
2093,15,20111104,615121.7800000001
2094,15,20111111,618949.8200000001
2095,15,20111118,597856.51
2096,15,20111125,1066478.1
2097,15,20111202,699028.66
2098,15,20111209,764565.5500000002
2099,15,20111216,870415.4899999998
2100,15,20111223,1182691.8699999996
2101,15,20111230,603460.7900000002
2102,15,20120106,516087.6500000002
2103,15,20120113,454183.4200000001
2104,15,20120120,492721.85000000003
2105,15,20120127,466045.62999999983
2106,15,20120203,523831.6400000001
2107,15,20120210,628218.22
2108,15,20120217,598502.83
2109,15,20120224,561137.0599999997
2110,15,20120302,541292.6400000002
2111,15,20120309,545120.6699999999
2112,15,20120316,570611.2300000001
2113,15,20120323,565481.8799999998
2114,15,20120330,557547.2499999999
2115,15,20120406,659950.3600000002
2116,15,20120413,558585.13
2117,15,20120420,534780.5699999997
2118,15,20120427,527402.6199999999
2119,15,20120504,577868.3799999999
2120,15,20120511,579539.95
2121,15,20120518,600050.9800000001
2122,15,20120525,693780.4200000003
2123,15,20120601,663971.26
2124,15,20120608,611390.6699999998
2125,15,20120615,636737.6499999998
2126,15,20120622,687085.5999999999
2127,15,20120629,624099.4799999999
2128,15,20120706,678024.75
2129,15,20120713,591335.5000000003
2130,15,20120720,592369.2199999996
2131,15,20120727,571190.8300000001
2132,15,20120803,590739.6200000001
2133,15,20120810,590453.6299999998
2134,15,20120817,579738.2
2135,15,20120824,606210.7699999998
2136,15,20120831,610185.3199999998
2137,15,20120907,587259.82
2138,15,20120914,527509.76
2139,15,20120921,533161.64
2140,15,20120928,553901.9700000001
2141,15,20121005,573498.64
2142,15,20121012,551799.6300000001
2143,15,20121019,555652.7700000001
2144,15,20121026,558473.6
2145,16,20100205,477409.2999999998
2146,16,20100212,472044.27999999997
2147,16,20100219,469868.7
2148,16,20100226,443242.17
2149,16,20100305,444181.85
2150,16,20100312,445393.74
2151,16,20100319,504307.34999999986
2152,16,20100326,483177.1999999997
2153,16,20100402,490503.69
2154,16,20100409,424083.98999999993
2155,16,20100416,436312.41
2156,16,20100423,370230.93999999994
2157,16,20100430,383550.9299999999
2158,16,20100507,403217.2199999998
2159,16,20100514,401770.89999999997
2160,16,20100521,435300.51000000007
2161,16,20100528,479430.0000000001
2162,16,20100604,516295.81
2163,16,20100611,535587.3099999999
2164,16,20100618,540149.8499999999
2165,16,20100625,546554.9599999998
2166,16,20100702,610641.42
2167,16,20100709,614253.3299999998
2168,16,20100716,586583.69
2169,16,20100723,588344.18
2170,16,20100730,562633.6699999999
2171,16,20100806,586936.4500000002
2172,16,20100813,543757.97
2173,16,20100820,521516.9600000001
2174,16,20100827,581010.5200000004
2175,16,20100903,542087.8899999999
2176,16,20100910,537518.5699999998
2177,16,20100917,522049.52
2178,16,20100924,511330.31999999995
2179,16,20101001,463977.54
2180,16,20101008,442894.19999999995
2181,16,20101015,452169.2799999999
2182,16,20101022,541216.9200000002
2183,16,20101029,495022.51
2184,16,20101105,446905.0199999999
2185,16,20101112,453632.76
2186,16,20101119,458634.6799999999
2187,16,20101126,651837.77
2188,16,20101203,512260.5899999998
2189,16,20101210,570103.6400000001
2190,16,20101217,648652.0099999999
2191,16,20101224,1004730.6899999998
2192,16,20101231,575317.3800000001
2193,16,20110107,573545.96
2194,16,20110114,470365.58999999997
2195,16,20110121,462888.13
2196,16,20110128,448391.99000000017
2197,16,20110204,479263.15
2198,16,20110211,466806.8899999999
2199,16,20110218,491179.79
2200,16,20110225,475201.6399999999
2201,16,20110304,484829.07
2202,16,20110311,457504.3500000001
2203,16,20110318,497373.49
2204,16,20110325,465279.6799999998
2205,16,20110401,459756.11
2206,16,20110408,439276.4999999999
2207,16,20110415,427855.24000000005
2208,16,20110422,368600.0
2209,16,20110429,378100.31000000006
2210,16,20110506,423805.22000000003
2211,16,20110513,410406.9499999998
2212,16,20110520,435397.1900000002
2213,16,20110527,444718.67999999976
2214,16,20110603,531080.3099999999
2215,16,20110610,600952.0600000002
2216,16,20110617,581546.23
2217,16,20110624,569105.03
2218,16,20110701,608737.5599999998
2219,16,20110708,634634.66
2220,16,20110715,586841.77
2221,16,20110722,581758.2199999999
2222,16,20110729,582381.9500000002
2223,16,20110805,592981.33
2224,16,20110812,563884.4699999999
2225,16,20110819,554630.42
2226,16,20110826,557312.0099999998
2227,16,20110902,580805.33
2228,16,20110909,574622.5599999999
2229,16,20110916,539081.0899999999
2230,16,20110923,504856.97000000015
2231,16,20110930,450075.31
2232,16,20111007,482926.92999999993
2233,16,20111014,498241.05999999994
2234,16,20111021,560104.1599999999
2235,16,20111028,505918.2099999999
2236,16,20111104,511059.95
2237,16,20111111,513181.31
2238,16,20111118,480353.6400000001
2239,16,20111125,712422.4000000003
2240,16,20111202,530492.8400000001
2241,16,20111209,574798.8600000001
2242,16,20111216,679481.8999999999
2243,16,20111223,950691.9600000001
2244,16,20111230,665861.0599999998
2245,16,20120106,564538.07
2246,16,20120113,508520.08999999997
2247,16,20120120,474389.7499999999
2248,16,20120127,453979.19
2249,16,20120203,475905.1000000001
2250,16,20120210,473766.97
2251,16,20120217,494069.49
2252,16,20120224,495720.3
2253,16,20120302,464189.09000000014
2254,16,20120309,495951.66000000003
2255,16,20120316,520850.71
2256,16,20120323,493503.88999999996
2257,16,20120330,485095.41
2258,16,20120406,502662.07000000024
2259,16,20120413,450756.71
2260,16,20120420,436221.26000000007
2261,16,20120427,398445.1500000001
2262,16,20120504,426959.62000000017
2263,16,20120511,479855.00000000006
2264,16,20120518,493506.4700000002
2265,16,20120525,518045.0899999999
2266,16,20120601,532311.9299999998
2267,16,20120608,603618.8900000002
2268,16,20120615,570045.7899999999
2269,16,20120622,581745.7199999999
2270,16,20120629,570162.2799999999
2271,16,20120706,641763.5299999999
2272,16,20120713,569005.06
2273,16,20120720,565297.54
2274,16,20120727,539337.87
2275,16,20120803,584000.71
2276,16,20120810,554036.8400000001
2277,16,20120817,521896.6
2278,16,20120824,551152.1499999999
2279,16,20120831,551837.31
2280,16,20120907,537138.58
2281,16,20120914,526525.1599999999
2282,16,20120921,509942.55999999994
2283,16,20120928,469607.73
2284,16,20121005,471281.6800000001
2285,16,20121012,491817.1899999997
2286,16,20121019,577198.97
2287,16,20121026,475770.14
2288,17,20100205,789036.02
2289,17,20100212,841951.9099999999
2290,17,20100219,800713.9999999998
2291,17,20100226,749549.55
2292,17,20100305,783300.0500000002
2293,17,20100312,763961.82
2294,17,20100319,752034.5199999998
2295,17,20100326,793097.64
2296,17,20100402,848521.1699999998
2297,17,20100409,770228.0200000001
2298,17,20100416,757738.7600000001
2299,17,20100423,977790.8299999998
2300,17,20100430,807798.7300000002
2301,17,20100507,843848.6500000001
2302,17,20100514,813756.0899999999
2303,17,20100521,826626.5
2304,17,20100528,872817.6199999998
2305,17,20100604,876902.8700000002
2306,17,20100611,845252.2099999996
2307,17,20100618,877996.2699999999
2308,17,20100625,893995.4399999998
2309,17,20100702,958875.37
2310,17,20100709,836915.9199999998
2311,17,20100716,876591.41
2312,17,20100723,893504.8700000001
2313,17,20100730,833517.1900000002
2314,17,20100806,795301.1699999998
2315,17,20100813,759995.18
2316,17,20100820,783929.7
2317,17,20100827,802583.8900000001
2318,17,20100903,834373.7300000001
2319,17,20100910,1200888.2799999998
2320,17,20100917,871264.2499999999
2321,17,20100924,852876.2899999998
2322,17,20101001,829207.2699999999
2323,17,20101008,827738.0600000002
2324,17,20101015,838297.3200000001
2325,17,20101022,815093.7599999999
2326,17,20101029,861941.2499999999
2327,17,20101105,818434.4900000002
2328,17,20101112,855459.9599999995
2329,17,20101119,782252.5700000001
2330,17,20101126,1005448.7600000002
2331,17,20101203,926573.8099999998
2332,17,20101210,962475.5499999999
2333,17,20101217,1049372.3800000001
2334,17,20101224,1309226.7899999998
2335,17,20101231,635862.55
2336,17,20110107,1083071.1399999994
2337,17,20110114,758510.3600000001
2338,17,20110121,755804.37
2339,17,20110128,736335.69
2340,17,20110204,816603.0500000002
2341,17,20110211,813211.46
2342,17,20110218,860962.9099999999
2343,17,20110225,767256.5299999998
2344,17,20110304,816138.3300000001
2345,17,20110311,779602.3600000002
2346,17,20110318,778436.8100000002
2347,17,20110325,781267.7600000002
2348,17,20110401,795859.2300000002
2349,17,20110408,811855.7200000001
2350,17,20110415,825283.4300000005
2351,17,20110422,1060770.1099999999
2352,17,20110429,806979.15
2353,17,20110506,882132.2800000003
2354,17,20110513,870625.4900000002
2355,17,20110520,844443.3499999999
2356,17,20110527,892056.6399999995
2357,17,20110603,895020.48
2358,17,20110610,881190.4600000001
2359,17,20110617,894686.6699999997
2360,17,20110624,920719.9800000001
2361,17,20110701,940554.3399999997
2362,17,20110708,915064.2200000002
2363,17,20110715,902727.7600000001
2364,17,20110722,899044.34
2365,17,20110729,861894.7700000001
2366,17,20110805,866184.9200000003
2367,17,20110812,800819.7900000002
2368,17,20110819,797523.0400000002
2369,17,20110826,837390.7899999998
2370,17,20110902,847380.0699999997
2371,17,20110909,1161900.1800000002
2372,17,20110916,1051116.9500000002
2373,17,20110923,895535.3100000002
2374,17,20110930,868191.0500000003
2375,17,20111007,918006.8999999999
2376,17,20111014,884042.6300000001
2377,17,20111021,877380.2200000001
2378,17,20111028,936508.4300000002
2379,17,20111104,927657.6299999999
2380,17,20111111,914759.1999999997
2381,17,20111118,877724.3099999999
2382,17,20111125,1225700.2799999998
2383,17,20111202,945267.6800000004
2384,17,20111209,976522.93
2385,17,20111216,1067754.0599999996
2386,17,20111223,1289156.9000000001
2387,17,20111230,777207.3
2388,17,20120106,1198104.2200000004
2389,17,20120113,873576.9599999996
